filname, time (UTC),avg0,s0,c0,blur0,avg1,s1,c1,blur1
1598734801.jpg,2020-08-29 21:00:00,124,0.6, 67.4,-115.5,120,0.7, 55.4,-115.0
1598736601.jpg,2020-08-29 21:30:00,100,0.5, 62.1,-116.8,98,0.6, 45.3,-117.0
1598738401.jpg,2020-08-29 22:00:00,82,0.5, 59.7,-117.5,67,0.5, 31.0,-123.5
1598740201.jpg,2020-08-29 22:30:00,75,0.5, 57.3,-118.8,73,0.5, 34.6,-121.3
1598781601.jpg,2020-08-30 10:00:00,169,0.7, 58.9,-113.9,160,0.7, 63.1,-113.4
1598783401.jpg,2020-08-30 10:30:00,136,1.0, 54.6,-109.3,135,0.9, 55.3,-108.0
1598785201.jpg,2020-08-30 11:00:00,104,0.8, 41.9,-113.2,120,1.9, 47.9,-93.1
1598787001.jpg,2020-08-30 11:30:00,121,1.0, 43.9,-110.3,122,2.3, 43.7,-89.4
1598788801.jpg,2020-08-30 12:00:00,104,0.9, 34.9,-112.7,106,2.2, 37.9,-90.7
1598790601.jpg,2020-08-30 12:30:00,116,2.1, 39.0,-94.2,115,2.5, 40.8,-88.3
1598792401.jpg,2020-08-30 13:00:00,112,2.1, 38.7,-93.4,111,2.4, 38.8,-89.8
1598794201.jpg,2020-08-30 13:30:00,122,2.3, 41.8,-91.4,121,2.6, 42.4,-88.5
1598796001.jpg,2020-08-30 14:00:00,120,2.3, 41.8,-91.6,117,2.4, 41.1,-89.9
1598797801.jpg,2020-08-30 14:30:00,118,2.2, 41.1,-92.1,117,2.4, 41.1,-90.5
1598806801.jpg,2020-08-30 17:00:00,115,2.2, 43.7,-91.5,108,1.9, 33.4,-94.7
1598808601.jpg,2020-08-30 17:30:00,111,2.2, 43.4,-92.0,108,1.9, 32.6,-95.3
1598810401.jpg,2020-08-30 18:00:00,112,2.2, 45.4,-91.9,107,1.8, 31.6,-96.1
1598812201.jpg,2020-08-30 18:30:00,105,2.0, 44.3,-93.6,104,1.8, 30.2,-97.0
1598814001.jpg,2020-08-30 19:00:00,109,2.1, 48.3,-93.1,111,1.9, 33.0,-95.6
1598815801.jpg,2020-08-30 19:30:00,102,1.9, 47.1,-94.5,105,1.8, 31.7,-96.5
1598817601.jpg,2020-08-30 20:00:00,102,1.9, 50.1,-95.0,115,2.0, 36.4,-93.8
1598819401.jpg,2020-08-30 20:30:00,92,1.6, 47.5,-98.1,102,1.8, 34.4,-95.8
1598821201.jpg,2020-08-30 21:00:00,99,1.7, 54.8,-96.6,102,1.8, 39.0,-94.9
1598868001.jpg,2020-08-31 10:00:00,180,1.8, 51.9,-96.5,169,1.5, 57.5,-98.4
1598869801.jpg,2020-08-31 10:30:00,138,2.9, 57.4,-86.8,139,2.1, 53.2,-91.9
1598871601.jpg,2020-08-31 11:00:00,104,2.3, 44.2,-92.7,110,1.9, 44.7,-93.6
1598873401.jpg,2020-08-31 11:30:00,121,2.5, 45.9,-90.5,121,2.2, 43.7,-90.9
1598875201.jpg,2020-08-31 12:00:00,104,2.1, 37.4,-93.8,109,2.2, 39.5,-90.9
1598877001.jpg,2020-08-31 12:30:00,117,2.3, 41.1,-91.1,117,2.5, 42.3,-88.4
1598878801.jpg,2020-08-31 13:00:00,112,2.1, 37.4,-93.1,109,2.3, 37.8,-90.4
1598880601.jpg,2020-08-31 13:30:00,121,2.2, 39.7,-91.7,118,2.4, 40.4,-89.2
1598893201.jpg,2020-08-31 17:00:00,98,1.3, 37.9,-101.3,103,1.5, 31.3,-99.4
1598895001.jpg,2020-08-31 17:30:00,99,1.4, 36.7,-100.6,106,1.5, 30.3,-98.3
1598896801.jpg,2020-08-31 18:00:00,104,1.4, 41.5,-99.6,114,1.6, 35.9,-96.6
1598898601.jpg,2020-08-31 18:30:00,90,1.2, 34.9,-102.9,88,1.3, 26.8,-102.9
1598904001.jpg,2020-08-31 20:00:00,93,1.2, 40.0,-102.9,93,1.3, 33.4,-102.1
1598905801.jpg,2020-08-31 20:30:00,90,1.1, 41.5,-103.7,79,1.1, 27.2,-105.8
1598907601.jpg,2020-08-31 21:00:00,82,1.0, 39.2,-105.9,81,1.1, 30.4,-105.1
1598909401.jpg,2020-08-31 21:30:00,78,1.0, 38.4,-107.0,77,1.1, 27.9,-106.1
1598911201.jpg,2020-08-31 22:00:00,87,1.0, 48.8,-104.5,81,1.1, 31.6,-105.5
1598913001.jpg,2020-08-31 22:30:00,67,0.8, 35.2,-110.9,67,0.9, 26.6,-110.4
1598954401.jpg,2020-09-01 10:00:00,168,0.6, 64.2,-115.4,162,0.7, 64.3,-114.2
1598956201.jpg,2020-09-01 10:30:00,132,0.7, 58.3,-114.7,131,0.7, 63.6,-111.6
1598958001.jpg,2020-09-01 11:00:00,113,0.6, 39.4,-118.7,116,0.7, 54.3,-111.5
1598959801.jpg,2020-09-01 11:30:00,117,0.7, 36.2,-117.0,119,1.4, 41.9,-98.6
1598961601.jpg,2020-09-01 12:00:00,141,0.9, 41.4,-112.2,144,2.4, 45.8,-88.8
1598963401.jpg,2020-09-01 12:30:00,104,1.4, 32.5,-102.5,107,1.9, 34.5,-93.9
1598965201.jpg,2020-09-01 13:00:00,95,1.5, 31.3,-100.4,90,1.6, 28.9,-97.9
1598967001.jpg,2020-09-01 13:30:00,100,1.7, 31.7,-98.4,101,1.8, 31.1,-94.8
1598968801.jpg,2020-09-01 14:00:00,112,1.9, 33.4,-96.3,117,2.1, 35.9,-92.0
1598970601.jpg,2020-09-01 14:30:00,113,1.8, 32.7,-96.7,117,2.1, 34.4,-92.8
1598972401.jpg,2020-09-01 15:00:00,113,1.8, 35.0,-96.7,115,1.9, 33.5,-94.0
1598974201.jpg,2020-09-01 15:30:00,102,1.5, 31.9,-99.0,100,1.6, 28.4,-97.8
1598976001.jpg,2020-09-01 16:00:00,88,1.4, 26.9,-101.7,84,1.4, 22.6,-101.8
1598977801.jpg,2020-09-01 16:30:00,102,1.7, 32.7,-97.8,107,1.8, 30.3,-96.3
1598979601.jpg,2020-09-01 17:00:00,100,1.6, 32.3,-98.9,93,1.5, 25.1,-100.2
1598981401.jpg,2020-09-01 17:30:00,91,2.0, 37.0,-93.8,88,2.0, 29.3,-93.4
1598983201.jpg,2020-09-01 18:00:00,108,3.0, 51.6,-86.0,94,2.8, 38.4,-86.6
1598985001.jpg,2020-09-01 18:30:00,116,3.4, 60.4,-83.7,113,3.5, 48.4,-82.2
1598986801.jpg,2020-09-01 19:00:00,110,3.3, 61.2,-84.0,107,3.4, 46.0,-82.9
1598988601.jpg,2020-09-01 19:30:00,98,3.0, 57.8,-85.4,105,3.3, 46.8,-83.3
1598990401.jpg,2020-09-01 20:00:00,106,3.2, 67.1,-83.6,115,3.9, 53.5,-80.1
1598992201.jpg,2020-09-01 20:30:00,114,3.3, 76.6,-82.9,102,3.5, 49.9,-81.7
1599040801.jpg,2020-09-02 10:00:00,171,3.4, 62.2,-84.2,174,4.1, 62.1,-80.0
1599042601.jpg,2020-09-02 10:30:00,150,3.4, 64.0,-82.6,151,3.8, 67.1,-79.9
1599044401.jpg,2020-09-02 11:00:00,108,2.4, 48.3,-89.1,113,2.9, 54.6,-84.8
1599046201.jpg,2020-09-02 11:30:00,121,2.6, 57.3,-87.2,123,3.1, 58.7,-83.7
1599048001.jpg,2020-09-02 12:00:00,116,2.5, 49.8,-88.4,114,3.1, 48.3,-84.3
1599049801.jpg,2020-09-02 12:30:00,101,2.3, 40.4,-90.6,103,2.8, 44.1,-85.6
1599051601.jpg,2020-09-02 13:00:00,120,2.5, 60.9,-87.9,115,3.0, 52.0,-83.1
1599053401.jpg,2020-09-02 13:30:00,98,2.2, 41.1,-92.5,105,2.8, 46.4,-85.3
1599055201.jpg,2020-09-02 14:00:00,122,2.8, 48.0,-87.5,129,3.6, 52.3,-80.2
1599057001.jpg,2020-09-02 14:30:00,90,2.1, 34.0,-93.9,85,2.3, 32.4,-89.9
1599058801.jpg,2020-09-02 15:00:00,102,2.3, 41.7,-91.0,109,2.9, 44.2,-84.8
1599060601.jpg,2020-09-02 15:30:00,94,2.0, 40.7,-93.9,97,2.5, 40.3,-87.9
1599066001.jpg,2020-09-02 17:00:00,88,1.7, 48.2,-97.0,84,2.1, 39.0,-91.3
1599067801.jpg,2020-09-02 17:30:00,125,2.4, 67.6,-89.7,126,3.2, 55.5,-82.7
1599076801.jpg,2020-09-02 20:00:00,63,1.3, 28.2,-102.7,63,1.6, 26.3,-97.6
1599078601.jpg,2020-09-02 20:30:00,125,2.7, 64.6,-87.4,125,3.3, 53.6,-82.5
1599080401.jpg,2020-09-02 21:00:00,80,1.5, 48.0,-99.5,77,1.8, 40.1,-94.9
1599082201.jpg,2020-09-02 21:30:00,129,2.6, 68.6,-88.3,125,3.2, 58.5,-83.9
1599084001.jpg,2020-09-02 22:00:00,71,1.3, 36.5,-103.6,68,1.6, 34.3,-98.7
1599085801.jpg,2020-09-02 22:30:00,68,1.4, 37.1,-101.0,67,1.7, 32.2,-96.5
1599127201.jpg,2020-09-03 10:00:00,186,3.5, 63.3,-85.4,192,4.2, 57.0,-80.2
1599129001.jpg,2020-09-03 10:30:00,130,2.9, 63.8,-86.8,133,3.6, 59.3,-81.2
1599130801.jpg,2020-09-03 11:00:00,128,2.6, 70.3,-88.7,135,3.5, 66.8,-82.1
1599132601.jpg,2020-09-03 11:30:00,90,1.7, 51.0,-96.8,92,2.2, 52.2,-90.8
1599134401.jpg,2020-09-03 12:00:00,131,2.4, 72.2,-90.2,126,3.1, 62.9,-84.7
1599136201.jpg,2020-09-03 12:30:00,138,2.3, 62.7,-93.8,139,3.0, 62.9,-86.5
1599138001.jpg,2020-09-03 13:00:00,115,2.2, 55.4,-93.5,107,2.4, 55.6,-88.4
1599139801.jpg,2020-09-03 13:30:00,86,1.5, 40.9,-102.2,89,2.0, 44.2,-93.6
1599141601.jpg,2020-09-03 14:00:00,88,1.4, 45.6,-102.1,87,1.9, 40.9,-94.5
1599143401.jpg,2020-09-03 14:30:00,112,1.8, 57.9,-97.3,109,2.4, 51.3,-89.7
1599145201.jpg,2020-09-03 15:00:00,78,1.3, 39.3,-104.1,79,1.8, 34.9,-95.7
1599147001.jpg,2020-09-03 15:30:00,97,2.1, 42.8,-93.9,103,2.6, 42.8,-87.6
1599148801.jpg,2020-09-03 16:00:00,77,1.6, 35.1,-99.4,74,1.9, 31.9,-94.3
1597325401.jpg,2020-08-13 13:30:00,78,1.8, 29.7,-98.1,79,2.0, 37.2,-93.1
1597397401.jpg,2020-08-14 09:30:00,176,3.5, 63.8,-85.3,176,4.0, 60.9,-81.2
1597399201.jpg,2020-08-14 10:00:00,158,3.8, 68.4,-83.4,158,4.4, 65.6,-79.2
1597401001.jpg,2020-08-14 10:30:00,155,4.1, 68.6,-82.1,158,4.8, 68.1,-77.6
1597402801.jpg,2020-08-14 11:00:00,105,2.4, 57.2,-91.8,116,3.0, 72.1,-85.6
1597404601.jpg,2020-08-14 11:30:00,112,3.1, 46.9,-87.4,111,3.2, 60.6,-84.3
1597406401.jpg,2020-08-14 12:00:00,99,2.5, 38.1,-91.8,114,3.2, 58.3,-84.1
1597408201.jpg,2020-08-14 12:30:00,94,2.1, 40.4,-94.6,95,2.5, 48.2,-89.3
1597410001.jpg,2020-08-14 13:00:00,114,2.9, 42.8,-87.9,114,3.4, 49.5,-83.2
1597411801.jpg,2020-08-14 13:30:00,98,2.4, 36.4,-90.8,97,2.8, 40.4,-87.2
1597413601.jpg,2020-08-14 14:00:00,120,2.7, 48.8,-88.1,122,3.3, 50.7,-83.0
1597415401.jpg,2020-08-14 14:30:00,101,2.5, 37.3,-91.1,103,3.0, 40.9,-85.7
1597417201.jpg,2020-08-14 15:00:00,114,3.0, 44.1,-87.3,117,3.5, 47.3,-82.7
1597419001.jpg,2020-08-14 15:30:00,122,3.2, 46.1,-86.0,119,3.7, 47.6,-82.2
1597420801.jpg,2020-08-14 16:00:00,102,2.7, 38.1,-89.7,97,2.9, 37.2,-86.6
1597422601.jpg,2020-08-14 16:30:00,99,2.5, 38.6,-89.9,92,2.6, 34.9,-88.7
1597424401.jpg,2020-08-14 17:00:00,94,2.5, 37.7,-90.3,88,2.5, 33.5,-89.4
1597426201.jpg,2020-08-14 17:30:00,77,1.9, 30.9,-95.7,80,2.1, 29.8,-92.7
1597428001.jpg,2020-08-14 18:00:00,107,2.5, 46.8,-89.1,110,2.9, 44.4,-85.9
1597429801.jpg,2020-08-14 18:30:00,114,2.7, 51.2,-87.6,112,2.9, 43.3,-85.8
1597431601.jpg,2020-08-14 19:00:00,113,2.7, 52.8,-87.5,118,3.1, 46.6,-84.3
1597433401.jpg,2020-08-14 19:30:00,78,1.7, 36.4,-96.6,86,2.2, 32.8,-91.7
1597435201.jpg,2020-08-14 20:00:00,99,2.5, 48.4,-89.8,95,2.7, 37.7,-88.1
1597437001.jpg,2020-08-14 20:30:00,93,2.2, 47.6,-91.6,100,2.9, 39.5,-86.0
1597438801.jpg,2020-08-14 21:00:00,105,2.3, 57.4,-89.3,102,2.9, 41.0,-85.7
1597440601.jpg,2020-08-14 21:30:00,95,2.0, 61.5,-91.9,115,3.4, 50.3,-81.8
1597442401.jpg,2020-08-14 22:00:00,107,2.4, 64.7,-89.5,98,2.9, 42.4,-85.5
1597444201.jpg,2020-08-14 22:30:00,74,1.3, 51.4,-100.6,73,1.8, 33.3,-94.5
1597483801.jpg,2020-08-15 09:30:00,174,2.7, 53.6,-89.8,173,3.2, 55.8,-85.2
1597485601.jpg,2020-08-15 10:00:00,141,2.3, 64.0,-91.6,132,2.6, 61.8,-87.4
1597487401.jpg,2020-08-15 10:30:00,118,2.3, 53.8,-92.0,120,2.6, 61.5,-87.4
1597489201.jpg,2020-08-15 11:00:00,97,2.2, 39.7,-93.5,87,2.4, 45.6,-89.3
1597491001.jpg,2020-08-15 11:30:00,121,2.4, 43.6,-90.9,128,2.9, 51.2,-85.3
1597492801.jpg,2020-08-15 12:00:00,80,1.3, 43.9,-100.8,79,1.7, 40.3,-95.2
1597494601.jpg,2020-08-15 12:30:00,140,2.3, 54.2,-90.6,136,2.8, 53.8,-86.0
1597500001.jpg,2020-08-15 14:00:00,110,1.4, 50.3,-101.2,113,1.6, 44.7,-96.5
1597501801.jpg,2020-08-15 14:30:00,77,0.9, 43.0,-110.6,78,0.9, 31.1,-110.1
1597514401.jpg,2020-08-15 18:00:00,107,0.9, 59.6,-112.8,100,1.0, 47.6,-109.6
1597516201.jpg,2020-08-15 18:30:00,85,0.7, 55.2,-117.0,86,0.9, 44.3,-112.0
1597518001.jpg,2020-08-15 19:00:00,114,0.9, 60.4,-111.3,111,1.1, 51.9,-107.0
1597519801.jpg,2020-08-15 19:30:00,108,0.9, 58.7,-112.3,105,1.0, 47.3,-109.5
1597521601.jpg,2020-08-15 20:00:00,89,0.7, 45.6,-117.3,86,0.9, 38.4,-114.1
1597523401.jpg,2020-08-15 20:30:00,74,0.6, 36.2,-121.6,78,0.8, 34.5,-116.7
1597570201.jpg,2020-08-16 09:30:00,148,0.8, 53.8,-114.4,154,0.8, 52.5,-113.9
1597572001.jpg,2020-08-16 10:00:00,134,0.7, 66.9,-115.0,142,0.8, 64.8,-114.2
1597573801.jpg,2020-08-16 10:30:00,113,0.6, 60.5,-115.7,106,0.7, 49.1,-116.0
1597575601.jpg,2020-08-16 11:00:00,127,0.7, 62.5,-115.0,125,0.8, 54.0,-114.9
1597577401.jpg,2020-08-16 11:30:00,119,0.7, 63.5,-115.1,117,0.7, 52.6,-115.3
1597582801.jpg,2020-08-16 13:00:00,102,0.6, 52.4,-117.6,102,0.7, 44.5,-117.2
1597584601.jpg,2020-08-16 13:30:00,102,0.6, 49.4,-118.6,96,0.6, 37.0,-120.8
1597586401.jpg,2020-08-16 14:00:00,107,0.6, 44.8,-120.4,117,0.7, 45.2,-118.2
1597588201.jpg,2020-08-16 14:30:00,103,0.6, 48.4,-119.0,103,0.7, 40.8,-118.7
1597590001.jpg,2020-08-16 15:00:00,126,0.7, 58.7,-115.5,130,0.8, 50.7,-115.5
1597591801.jpg,2020-08-16 15:30:00,79,0.5, 31.3,-127.9,78,0.5, 28.1,-127.1
1597593601.jpg,2020-08-16 16:00:00,84,0.5, 42.1,-121.9,84,0.6, 35.8,-121.8
1597595401.jpg,2020-08-16 16:30:00,85,0.6, 48.8,-120.5,87,0.9, 43.6,-110.0
1597600801.jpg,2020-08-16 18:00:00,87,0.5, 42.0,-121.9,87,1.7, 42.3,-96.3
1597602601.jpg,2020-08-16 18:30:00,84,0.5, 45.4,-120.8,81,1.2, 39.2,-102.6
1597604401.jpg,2020-08-16 19:00:00,88,0.5, 47.2,-120.7,88,1.4, 44.9,-99.6
1597606201.jpg,2020-08-16 19:30:00,79,0.5, 39.2,-123.6,84,1.4, 41.8,-99.2
1597608001.jpg,2020-08-16 20:00:00,105,0.6, 51.9,-118.4,103,1.7, 47.5,-96.0
1597609801.jpg,2020-08-16 20:30:00,107,0.6, 63.7,-115.7,100,1.8, 53.1,-95.0
1597611601.jpg,2020-08-16 21:00:00,78,0.5, 42.6,-122.8,78,1.2, 40.7,-103.2
1597613401.jpg,2020-08-16 21:30:00,77,0.5, 39.2,-123.6,75,1.2, 36.2,-103.9
1597615201.jpg,2020-08-16 22:00:00,85,0.5, 49.3,-120.4,80,1.3, 41.5,-102.1
1597656601.jpg,2020-08-17 09:30:00,60,0.7, 28.2,-118.0,72,1.0, 36.1,-109.6
1597658401.jpg,2020-08-17 10:00:00,141,1.7, 75.1,-95.8,146,1.8, 63.9,-95.3
1597660201.jpg,2020-08-17 10:30:00,118,0.9, 64.1,-109.5,118,1.1, 61.0,-106.2
1597662001.jpg,2020-08-17 11:00:00,119,0.9, 67.9,-109.4,124,1.2, 58.9,-105.5
1597663801.jpg,2020-08-17 11:30:00,118,0.9, 67.1,-110.3,115,1.1, 58.9,-106.0
1597665601.jpg,2020-08-17 12:00:00,128,0.9, 69.0,-107.6,130,1.3, 62.5,-100.6
1597667401.jpg,2020-08-17 12:30:00,122,0.9, 68.7,-108.2,121,1.2, 57.1,-102.6
1597669201.jpg,2020-08-17 13:00:00,94,0.8, 52.7,-113.3,92,1.0, 46.7,-109.3
1597671001.jpg,2020-08-17 13:30:00,112,0.9, 58.3,-112.2,111,1.1, 50.5,-107.8
1597672801.jpg,2020-08-17 14:00:00,118,0.9, 52.9,-111.9,116,1.1, 50.3,-108.6
1597674601.jpg,2020-08-17 14:30:00,113,0.8, 57.0,-113.9,111,1.0, 53.9,-109.2
1597676401.jpg,2020-08-17 15:00:00,116,0.8, 47.9,-116.5,115,1.0, 49.3,-112.6
1597678201.jpg,2020-08-17 15:30:00,90,0.7, 40.7,-121.3,101,0.9, 45.9,-115.3
1597680001.jpg,2020-08-17 16:00:00,95,0.7, 38.7,-122.6,88,0.8, 36.8,-121.4
1597681801.jpg,2020-08-17 16:30:00,94,0.7, 43.4,-121.8,103,0.8, 44.1,-118.2
1597683601.jpg,2020-08-17 17:00:00,123,0.8, 61.3,-115.5,126,0.9, 51.8,-115.2
1597685401.jpg,2020-08-17 17:30:00,98,0.7, 47.4,-121.2,95,0.8, 39.5,-119.9
1597687201.jpg,2020-08-17 18:00:00,117,0.7, 58.0,-116.3,120,0.9, 48.8,-117.4
1597689001.jpg,2020-08-17 18:30:00,119,0.7, 51.7,-119.3,120,0.8, 44.6,-120.0
1597690801.jpg,2020-08-17 19:00:00,96,0.6, 43.1,-122.5,85,0.6, 31.3,-125.8
1597692601.jpg,2020-08-17 19:30:00,98,0.6, 45.8,-123.0,110,0.7, 36.4,-124.9
1597694401.jpg,2020-08-17 20:00:00,107,0.7, 53.2,-120.2,110,0.7, 35.9,-124.3
1597696201.jpg,2020-08-17 20:30:00,99,0.6, 51.7,-120.7,99,0.6, 32.9,-124.4
1597698001.jpg,2020-08-17 21:00:00,105,0.7, 60.1,-117.5,109,0.7, 38.7,-120.6
1597699801.jpg,2020-08-17 21:30:00,94,0.6, 58.3,-117.8,91,0.6, 35.7,-121.7
1597701601.jpg,2020-08-17 22:00:00,105,0.6, 69.1,-115.2,94,0.6, 43.7,-118.6
1597703401.jpg,2020-08-17 22:30:00,83,0.5, 62.5,-117.7,75,0.5, 40.7,-120.5
1597743001.jpg,2020-08-18 09:30:00,58,0.6, 33.2,-124.3,55,0.6, 25.4,-124.7
1597744801.jpg,2020-08-18 10:00:00,173,0.7, 69.7,-115.7,186,0.8, 54.3,-115.0
1597746601.jpg,2020-08-18 10:30:00,126,0.7, 66.2,-114.9,125,0.7, 66.6,-115.1
1597748401.jpg,2020-08-18 11:00:00,132,0.6, 75.9,-115.1,133,0.7, 63.5,-114.9
1597750201.jpg,2020-08-18 11:30:00,150,0.6, 76.5,-115.1,164,0.7, 61.5,-115.1
1597752001.jpg,2020-08-18 12:00:00,96,0.5, 45.3,-120.8,102,0.6, 49.9,-117.9
1597753801.jpg,2020-08-18 12:30:00,130,0.6, 62.8,-115.9,131,0.6, 56.1,-116.1
1597755601.jpg,2020-08-18 13:00:00,99,0.5, 27.5,-124.4,104,0.6, 38.9,-118.6
1597757401.jpg,2020-08-18 13:30:00,112,0.6, 31.7,-122.1,114,0.7, 34.6,-118.7
1597759201.jpg,2020-08-18 14:00:00,117,0.7, 33.6,-120.3,115,0.7, 32.8,-117.5
1597761001.jpg,2020-08-18 14:30:00,117,0.7, 34.2,-118.9,118,1.2, 32.4,-106.9
1597762801.jpg,2020-08-18 15:00:00,114,1.7, 33.2,-99.6,115,2.1, 35.7,-93.8
1597764601.jpg,2020-08-18 15:30:00,115,2.0, 36.8,-96.0,120,2.2, 38.4,-92.9
1597766401.jpg,2020-08-18 16:00:00,118,2.1, 38.8,-95.0,116,2.1, 36.9,-94.1
1597768201.jpg,2020-08-18 16:30:00,118,2.2, 39.6,-95.0,119,2.2, 37.5,-94.1
1597770001.jpg,2020-08-18 17:00:00,116,2.1, 39.4,-95.1,113,2.0, 34.5,-95.7
1597771801.jpg,2020-08-18 17:30:00,112,2.2, 39.3,-94.8,113,2.0, 33.7,-95.3
1597773601.jpg,2020-08-18 18:00:00,117,2.3, 42.4,-93.2,108,2.0, 31.3,-96.3
1597775401.jpg,2020-08-18 18:30:00,112,2.2, 41.8,-93.8,106,1.9, 29.8,-96.5
1597777201.jpg,2020-08-18 19:00:00,109,2.1, 42.3,-93.9,109,2.0, 30.4,-94.3
1597779001.jpg,2020-08-18 19:30:00,103,2.0, 41.9,-94.7,103,1.9, 28.6,-94.2
1597780801.jpg,2020-08-18 20:00:00,101,2.0, 43.9,-95.0,115,2.2, 33.0,-91.4
1597782601.jpg,2020-08-18 20:30:00,93,1.7, 43.5,-97.5,103,2.0, 30.4,-93.9
1597784401.jpg,2020-08-18 21:00:00,100,1.8, 51.5,-96.2,105,2.1, 33.1,-93.0
1597786201.jpg,2020-08-18 21:30:00,90,1.5, 50.7,-98.8,87,1.7, 30.0,-97.1
1597788001.jpg,2020-08-18 22:00:00,98,1.5, 57.9,-98.1,87,1.6, 35.4,-97.6
1597789801.jpg,2020-08-18 22:30:00,77,1.1, 51.8,-105.2,73,1.2, 33.1,-104.2
1597829401.jpg,2020-08-19 09:30:00,167,1.0, 58.5,-107.3,179,1.0, 54.7,-107.5
1597831201.jpg,2020-08-19 10:00:00,146,0.8, 73.7,-108.8,149,0.8, 69.5,-108.6
1597833001.jpg,2020-08-19 10:30:00,133,1.2, 56.3,-103.5,132,1.1, 63.7,-104.0
1597834801.jpg,2020-08-19 11:00:00,106,1.0, 39.8,-109.5,126,2.0, 55.5,-93.3
1597836601.jpg,2020-08-19 11:30:00,121,1.0, 39.9,-108.6,121,2.1, 49.1,-92.0
1597838401.jpg,2020-08-19 12:00:00,106,0.9, 32.1,-111.9,117,2.2, 40.6,-91.0
1597840201.jpg,2020-08-19 12:30:00,117,1.0, 34.5,-109.6,118,2.3, 39.7,-90.2
1597842001.jpg,2020-08-19 13:00:00,114,1.0, 32.6,-108.6,115,2.3, 36.6,-91.1
1597843801.jpg,2020-08-19 13:30:00,121,1.2, 34.6,-105.8,122,2.3, 37.9,-91.2
1597845601.jpg,2020-08-19 14:00:00,118,1.3, 32.5,-104.4,119,2.3, 35.8,-91.3
1597847401.jpg,2020-08-19 14:30:00,121,1.5, 33.3,-101.0,122,2.3, 35.8,-91.0
1597849201.jpg,2020-08-19 15:00:00,116,1.6, 31.9,-99.7,111,2.0, 32.1,-93.9
1597851001.jpg,2020-08-19 15:30:00,116,1.8, 32.8,-97.9,115,2.0, 32.8,-94.4
1597852801.jpg,2020-08-19 16:00:00,116,1.8, 33.5,-97.4,114,2.0, 32.1,-95.2
1597854601.jpg,2020-08-19 16:30:00,96,1.4, 29.7,-102.6,102,1.6, 27.4,-99.5
1597856401.jpg,2020-08-19 17:00:00,103,1.4, 34.7,-102.1,94,1.3, 25.5,-102.7
1597858201.jpg,2020-08-19 17:30:00,103,1.4, 37.4,-101.7,105,1.5, 30.3,-100.1
1597860001.jpg,2020-08-19 18:00:00,93,1.2, 38.4,-104.7,80,1.1, 24.2,-105.8
1597861801.jpg,2020-08-19 18:30:00,89,1.3, 29.4,-104.3,91,1.3, 23.7,-102.9
1597863601.jpg,2020-08-19 19:00:00,77,1.1, 26.0,-108.2,84,1.1, 32.6,-105.9
1597865401.jpg,2020-08-19 19:30:00,71,1.0, 26.9,-108.0,71,1.0, 26.0,-107.1
1597867201.jpg,2020-08-19 20:00:00,83,1.0, 32.6,-107.1,82,1.1, 27.9,-105.8
1597869001.jpg,2020-08-19 20:30:00,97,0.8, 70.6,-108.9,83,0.7, 41.4,-114.2
1597870801.jpg,2020-08-19 21:00:00,118,0.8, 56.9,-109.4,123,0.9, 43.6,-109.2
1597872601.jpg,2020-08-19 21:30:00,103,0.7, 59.7,-112.0,89,0.6, 33.7,-116.8
1597874401.jpg,2020-08-19 22:00:00,98,0.7, 58.6,-111.0,85,0.6, 29.3,-117.7
1597876201.jpg,2020-08-19 22:30:00,76,0.6, 57.3,-114.6,75,0.6, 33.0,-117.9
1597915801.jpg,2020-08-20 09:30:00,155,0.9, 53.9,-108.8,180,0.9, 52.2,-108.7
1597917601.jpg,2020-08-20 10:00:00,167,1.0, 54.8,-106.8,163,1.0, 57.2,-106.0
1597919401.jpg,2020-08-20 10:30:00,134,1.1, 55.5,-105.9,132,1.0, 58.4,-105.1
1597924801.jpg,2020-08-20 12:00:00,104,0.8, 34.4,-114.4,110,1.0, 39.4,-108.9
1597926601.jpg,2020-08-20 12:30:00,116,0.9, 37.3,-112.9,122,1.0, 40.1,-107.7
1597928401.jpg,2020-08-20 13:00:00,115,0.8, 36.1,-113.7,116,1.0, 36.3,-109.7
1597930201.jpg,2020-08-20 13:30:00,121,0.9, 37.7,-113.2,118,1.0, 36.6,-109.6
1597932001.jpg,2020-08-20 14:00:00,120,0.9, 37.6,-113.3,122,1.1, 37.7,-107.9
1597935601.jpg,2020-08-20 15:00:00,118,1.4, 35.5,-102.3,118,2.0, 37.8,-93.3
1597937401.jpg,2020-08-20 15:30:00,118,1.8, 36.4,-97.1,118,2.1, 37.5,-93.6
1597939201.jpg,2020-08-20 16:00:00,118,1.9, 36.6,-95.8,110,1.9, 33.9,-95.3
1597942801.jpg,2020-08-20 17:00:00,118,2.1, 39.2,-94.2,107,1.9, 30.5,-96.5
1597944601.jpg,2020-08-20 17:30:00,117,2.1, 38.8,-94.4,110,1.9, 28.9,-96.3
1597946401.jpg,2020-08-20 18:00:00,116,2.2, 41.2,-92.9,103,1.8, 27.9,-97.2
1597948201.jpg,2020-08-20 18:30:00,109,2.1, 40.8,-92.9,101,1.8, 27.1,-96.5
1597950001.jpg,2020-08-20 19:00:00,110,2.2, 43.5,-92.5,108,2.0, 29.6,-94.1
